package,url,subdir,registry
PakPMICS2018mn,https://github.com/myaseen208/pakpmics2018mn,,
palaeoSig,https://github.com/richardjtelford/palaeosig,,
palaeoverse,https://github.com/palaeoverse/palaeoverse,,
palasso,https://github.com/rauschenberger/palasso,,
pald,https://github.com/lucymcgowan/pald,,
paleobioDB,https://github.com/ropensci/paleobiodb,,
paleobuddy,https://github.com/brpetrucci/paleobuddy,,
paleomorph,https://github.com/timcdlucas/paleomorph,,
paleotree,https://github.com/dwbapst/paleotree,,
palette,https://github.com/christopherkenny/palette,,
paletteer,https://github.com/emilhvitfeldt/paletteer,,
paletteknife,https://github.com/johnxhobbs/paletteknife,,
palettes,https://github.com/mccarthy-m-g/palettes,,
palettesForR,https://github.com/frareb/palettesforr,,
palettetown,https://github.com/timcdlucas/palettetown,,
palinsol,https://github.com/mcrucifix/palinsol,,
palm,https://github.com/b-steve/palm,,
palmerpenguins,https://github.com/allisonhorst/palmerpenguins,,
PaLMr,https://github.com/lygitdata/palmr,,
palr,https://github.com/australianantarcticdivision/palr,,
pals,https://github.com/kwstat/pals,,
PamBinaries,https://github.com/taikisan21/pambinaries,,
pamm,https://github.com/juliengamartin/pamm_r,,
PAMmisc,https://github.com/taikisan21/pammisc,,
pammtools,https://github.com/adibender/pammtools,,
PAMpal,https://github.com/taikisan21/pampal,,
pamr,https://github.com/bnaras/pamr,,
PAMscapes,https://github.com/taikisan21/pamscapes,,
PANACEA,https://github.com/egeulgen/panacea,,
PanCanVarSel,https://github.com/maitya02/pancanvarsel,,
pander,https://github.com/rapporter/pander,,
pandoc,https://github.com/cderv/pandoc,,
Pandora,https://github.com/pandora-isomemo/pandora-data,,
panelhetero,https://github.com/tkhdyanagi/panelhetero,,
PanelMatch,https://github.com/insongkim/panelmatch,,
panelr,https://github.com/jacob-long/panelr,,
panelsummary,https://github.com/michaeltopper1/panelsummary,,
panelWranglR,https://github.com/jszitas/panelwranglr,,
pangaear,https://github.com/ropensci/pangaear,,
PanomiR,https://github.com/pouryany/panomir,,bioc
panstarrs,https://github.com/uskovgs/panstarrs,,
PantaRhei,https://github.com/pwbogaart/pantarhei,,
PanViz,https://github.com/lucaanholt/panviz,,bioc
papaja,https://github.com/crsh/papaja,,
papeR,https://github.com/hofnerb/paper,,
parabar,https://github.com/mihaiconstantin/parabar,,
paradox,https://github.com/mlr-org/paradox,,
parallelDist,https://github.com/alexeckert/paralleldist,,
ParallelLogger,https://github.com/ohdsi/parallellogger,,
parallelly,https://github.com/henrikbengtsson/parallelly,,
parallelMap,https://github.com/mlr-org/parallelmap,,
paramDemo,https://github.com/fercol/paramdemo,pkg,
parameters,https://github.com/easystats/parameters,,
paramGUI,https://github.com/glotaran/paramgui,,
ParamHelpers,https://github.com/mlr-org/paramhelpers,,
paramlink,https://github.com/magnusdv/paramlink,,
paramlink2,https://github.com/magnusdv/paramlink2,,
params,https://github.com/sahilseth/params,,
paramsim,https://github.com/sta189332/paramsim,,
paramtest,https://github.com/jeff-hughes/paramtest,,
ParBayesianOptimization,https://github.com/anothersamwilson/parbayesianoptimization,,
parcats,https://github.com/erblast/parcats,,
parcr,https://github.com/systemsbioinformatics/parcr,,
PaRe,https://github.com/darwin-eu-dev/pare,,archived
pareg,https://github.com/cbg-ethz/pareg,,bioc
Pareto,https://github.com/ulrichriegel/pareto,,
ParetoPosStable,https://github.com/ajsaez/paretoposstable,,
parglm,https://github.com/boennecd/parglm,,
pARI,https://github.com/angeella/pari,,
Paris2024Colours,https://github.com/maximekuntz/paris2024colours,,
parma,https://github.com/alexiosg/parma,,
parmigene,https://github.com/sales-lab/parmigene,,
parmsurvfit,https://github.com/apjacobson/parmsurvfit,,
paropt,https://github.com/konrad1991/paropt,,
parqr,https://github.com/jhnwllr/parqr,,
parquetize,https://github.com/ddotta/parquetize,,
parsedate,https://github.com/gaborcsardi/parsedate,,
parsel,https://github.com/till-tietz/parsel,,
parsermd,https://github.com/rundel/parsermd,,
parseRPDR,https://github.com/martonkolossvary/parserpdr,,
parsnip,https://github.com/tidymodels/parsnip,,
partialised,https://github.com/uchidamizuki/partialised,,
PartialNetwork,https://github.com/ahoundetoungan/partialnetwork,,
particles,https://github.com/thomasp85/particles,,
parTimeROC,https://github.com/faizazhar/partimeroc,,
partition,https://github.com/uscbiostats/partition,,
partitionComparison,https://github.com/kit-iism-em/partitioncomparison,partitionComparison,
partitions,https://github.com/robinhankin/partitions,,
partools,https://github.com/matloff/partools,,
partR2,https://github.com/mastoffel/partr2,,
partsm,https://github.com/matthieustigler/partsm,partsm,
parttime,https://github.com/dgkf/parttime,,
party,https://github.com/r-forge/party,pkg,
partykit,https://github.com/r-forge/partykit,pkg/partykit,
parzer,https://github.com/ropensci/parzer,,
pasadr,https://github.com/ainsuotain/pasadr,,
PAsso,https://github.com/xiaoruizhu/passo,,
passport,https://github.com/alistaire47/passport,,
passt,https://github.com/johannes-titz/passt,,
password,https://github.com/enricoschumann/password,,
pastaPlot,https://github.com/janpalnau/pastaplot,,
pastboon,https://github.com/taherimo/pastboon,,
pastclim,https://github.com/evolecolgroup/pastclim,,
pasteAsComment,https://github.com/stla/pasteascomment,,
pastecs,https://github.com/sciviews/pastecs,,
PASWR,https://github.com/alanarnholt/paswr,,
PASWR2,https://github.com/alanarnholt/paswr2,,
patchDVI,https://github.com/dmurdoch/patchdvi,,
patchSynctex,https://github.com/emmanuelcharpentier/patchsynctex,,
patchwork,https://github.com/thomasp85/patchwork,,
patentr,https://github.com/jyprojs/patentr,,
patentsview,https://github.com/ropensci/patentsview,,
path.chain,https://github.com/krzjoa/path.chain,,
pathfindR,https://github.com/egeulgen/pathfindr,,
pathfindR.data,https://github.com/egeulgen/pathfindr.data,,
pathlinkR,https://github.com/hancockinformatics/pathlinkr,,bioc
PathoStat,https://github.com/mani2012/pathostat,,bioc
paths,https://github.com/mdtrinh/paths,,
pathview,https://github.com/datapplab/pathview,,bioc
pathviewr,https://github.com/ropensci/pathviewr,,
pathwayPCA,https://github.com/gabrielodom/pathwaypca,,bioc
PatientProfiles,https://github.com/darwin-eu-dev/patientprofiles,,
patientProfilesVis,https://github.com/openanalytics/patientprofilesvis,patientProfilesVis,
patrick,https://github.com/google/patrick,,
patterncausality,https://github.com/skstavroglou/pattern_causality,,
patternize,https://github.com/stevenvb12/patternize,,
Patterns,https://github.com/fbertran/patterns,,
pavo,https://github.com/rmaia/pavo,,
paws,https://github.com/paws-r/paws,paws,
paws.common,https://github.com/paws-r/paws,paws.common,
paxtoolsr,https://github.com/biopax/paxtoolsr,,bioc
pbapply,https://github.com/psolymos/pbapply,,
pbcc,https://github.com/kzst/pbcc,,
pbdMPI,https://github.com/snoweye/pbdmpi,,
pbdSLAP,https://github.com/snoweye/pbdslap,,
pbdZMQ,https://github.com/snoweye/pbdzmq,,
PBImisc,https://github.com/pbiecek/pbimisc,,
pbivnorm,https://github.com/brentonk/pbivnorm,,
pbkrtest,https://github.com/hojsgaard/pbkrtest,,
pbm,https://github.com/jonathanrd/pbm,,
pbmcapply,https://github.com/kvnkuang/pbmcapply,,
pbo,https://github.com/mrbcuda/pbo,,
pbox,https://github.com/athammad/pbox,,
PBSadmb,https://github.com/pbs-software/pbs-admb,PBSadmb,
PBSddesolve,https://github.com/pbs-software/pbs-ddesolve,PBSddesolve,
PBSmapping,https://github.com/pbs-software/pbs-mapping,PBSmapping,
PBSmodelling,https://github.com/pbs-software/pbs-modelling,PBSmodelling,
pbv,https://github.com/alexanderrobitzsch/pbv,,
pcadapt,https://github.com/bcm-uga/pcadapt,,
PCADSC,https://github.com/annennenne/pcadsc,,
pcaExplorer,https://github.com/federicomarini/pcaexplorer,,bioc
pcal,https://github.com/pedro-teles-fonseca/pcal,,
pcalg,https://github.com/r-forge/pcalg,pkg,
PCAmatchR,https://github.com/machiela-lab/pcamatchr,,
pcaMethods,https://github.com/hredestig/pcamethods,,bioc
PCAmixdata,https://github.com/chavent/pcamixdata,,
pcaone,https://github.com/zilong-li/pcaoner,,
pcaPP,https://github.com/valentint/pcapp,,
PCAtools,https://github.com/kevinblighe/pcatools,,bioc
PCBS,https://github.com/katlande/pcbs,,
pccc,https://github.com/cud2v/pccc,,
pcds,https://github.com/elvanceyhan/pcds,,
pcds.ugraph,https://github.com/elvanceyhan/pcds.ugraph,,
pcev,https://github.com/greenwoodlab/pcev,,
pcFactorStan,https://github.com/jpritikin/pcfactorstan,,
PCGII,https://github.com/haowang47/pcgii,,
pci,https://github.com/samsemegne/pci,,
pcIRT,https://github.com/christinehohensinn/pcirt,,
PCLassoReg,https://github.com/weiliu123/pclassoreg,,
PCMBase,https://github.com/venelin/pcmbase,,
PCMBaseCpp,https://github.com/venelin/pcmbasecpp,,
pCODE,https://github.com/alex-haixuw/pcode,,
PCPS,https://github.com/vanderleidebastiani/pcps,,
pcr,https://github.com/mahshaaban/pcr,,
PCSinR,https://github.com/felixhenninger/pcsinr,,
pcsstools,https://github.com/jackmwolf/pcsstools,,
pcSteiner,https://github.com/krashkov/pcsteiner,,
pct,https://github.com/itsleeds/pct,,
pctax,https://github.com/asa12138/pctax,,
pcts,https://github.com/geobosh/pcts,,
pcutils,https://github.com/asa12138/pcutils,,
pcv,https://github.com/svkucheryavski/pcv,R,
PDATK,https://github.com/bhklab/pdatk,,bioc
pdc,https://github.com/brandmaier/pdc,,
PDE,https://github.com/erikstricker/pde,,
pdfetch,https://github.com/abielr/pdfetch,,
pdfsearch,https://github.com/lebebr01/pdfsearch,,
pdftables,https://github.com/expersso/pdftables,,
pdftools,https://github.com/ropensci/pdftools,,
pdi,https://github.com/jasenfinch/pdi,,
pdist,https://github.com/jeffwong/pdist,,
PDM,https://github.com/jfpalomeque/pdm,,
PDMIF,https://github.com/tomohiro-ando/pdmif,,
pdp,https://github.com/bgreenwell/pdp,,
pdqr,https://github.com/echasnovski/pdqr,,
PDQutils,https://github.com/shabbychef/pdqutils,,
pdSpecEst,https://github.com/jorischau/pdspecest,,
PDtoolkit,https://github.com/andrija-djurovic/pdtoolkit,,
PDXpower,https://github.com/shanpengli/pdxpower,,
pdxTrees,https://github.com/mcconvil/pdxtrees,,
pdynmc,https://github.com/markusfritsch/pdynmc,,
peacesciencer,https://github.com/svmiller/peacesciencer,,
PeacoQC,https://github.com/saeyslab/peacoqc,,bioc
PeakError,https://github.com/tdhock/peakerror,,
peakPantheR,https://github.com/phenomecentre/peakpanther,,bioc
peakRAM,https://github.com/tpq/peakram,,
PeakSegDisk,https://github.com/tdhock/peaksegdisk,,
PeakSegDP,https://github.com/tdhock/peaksegdp,,
PeakSegJoint,https://github.com/tdhock/peaksegjoint,,
PeakSegOptimal,https://github.com/tdhock/peaksegoptimal,,
pec,https://github.com/tagteam/pec,,
peco,https://github.com/jhsiao999/peco,,bioc
pedbp,https://github.com/dewittpe/pedbp,,
pedbuildr,https://github.com/magnusdv/pedbuildr,,
pedFamilias,https://github.com/magnusdv/pedfamilias,,
pedigreemm,https://github.com/anainesvs/pedigreemm,,
pedigreeTools,https://github.com/rpedigree/pedigreetools,,
pedMermaid,https://github.com/nilforooshan/pedmermaid,,
pedmod,https://github.com/boennecd/pedmod,,archived
pedmut,https://github.com/magnusdv/pedmut,,
pedometrics,https://github.com/laboratorio-de-pedometria/pedometrics-package,,
pedprobr,https://github.com/magnusdv/pedprobr,,
pedquant,https://github.com/shichenxie/pedquant,,
pedSimulate,https://github.com/nilforooshan/pedsimulate,,
pedsuite,https://github.com/magnusdv/pedsuite,,
pedtools,https://github.com/magnusdv/pedtools,,
PeerPerformance,https://github.com/ardiad/peerperformance,,
PEkit,https://github.com/amiryousefilab/pekit,,
pell,https://github.com/curious-joe/pell,,
PELVIS,https://gitlab.com/f-santos/pelvis,,
pema,https://github.com/cjvanlissa/pema,,
pempi,https://github.com/stephaneguerrier/pempi,,
pems.utils,https://github.com/r-forge/pems,pkg/pems.utils,
penalizedclr,https://github.com/veradjordjilovic/penalizedclr,,
penalizedSVM,https://github.com/fbertran/penalizedsvm,,
penaltyLearning,https://github.com/tdhock/penaltylearning,,
penfa,https://github.com/egeminiani/penfa,,
pengls,https://github.com/sthawinke/pengls,,bioc
penPHcure,https://github.com/a-beretta/penphcure,,
penppml,https://github.com/tomzylkin/penppml,,
pense,https://github.com/dakep/pense-rpkg,,
pensim,https://github.com/waldronlab/pensim,,
pensynth,https://github.com/vankesteren/pensynth,,
peopleanalyticsdata,https://github.com/keithmcnulty/peopleanalyticsdata,,
pEPA,https://github.com/kdrachal/pepa,,
pepe,https://github.com/seymakalay/pepe,,
peperr,https://github.com/fbertran/peperr,,
peppm,https://github.com/fndemarqui/peppm,,
pepr,https://github.com/pepkit/pepr,,
PepSAVIms,https://github.com/dapritchard/pepsavims,,
PepSetTest,https://github.com/jmwangbio/pepsettest,,bioc
PepsNMR,https://github.com/manonmartin/pepsnmr,,bioc
pepStat,https://github.com/rglab/pepstat,,bioc
Peptides,https://github.com/dosorio/peptides,,
peptoolkit,https://github.com/jrcodina/peptoolkit,,
peramo,https://github.com/phamdn/peramo,,
Perc,https://github.com/hanettools/perc,,
perccalc,https://github.com/cimentadaj/perccalc,,
PerFit,https://github.com/jorgetendeiro/perfit,,
performance,https://github.com/easystats/performance,,
PerformanceAnalytics,https://github.com/braverock/performanceanalytics,,
performanceEstimation,https://github.com/ltorgo/performanceestimation,,
periodicDNA,https://github.com/js2264/periodicdna,,bioc
peRiodiCS,https://github.com/crtahlin/periodics,,
periscope,https://github.com/cb4ds/periscope,,
periscope2,https://github.com/aggregate-genius/periscope2,,
PERK,https://github.com/jkkishore85/perk,,
permChacko,https://github.com/ocbe-uio/permchacko,,
permGS,https://github.com/mbrueckner/permgs,,
permimp,https://github.com/ddebeer/permimp,,
permubiome,https://github.com/alfbenpa/permubiome,,
permuco,https://github.com/jaromilfrossard/permuco,,
PermutationR,https://github.com/ohabdalla1/permutationr,,
permutations,https://github.com/robinhankin/permutations,,
permute,https://github.com/gavinsimpson/permute,,
permutes,https://gitlab.com/cvoeten/permutes,,
perplexR,https://github.com/gabrielkaiserqfin/perplexr,,
perry,https://github.com/aalfons/perry,,
perryExamples,https://github.com/aalfons/perryexamples,,
PerseusR,https://github.com/cox-labs/perseusr,,
personalized,https://github.com/jaredhuling/personalized,,
personalized2part,https://github.com/jaredhuling/personalized2part,,
personalr,https://github.com/mrcaseb/personalr,,
personr,https://github.com/flujoo/personr,,
persval,https://github.com/g-corbelli/persval,,
peruflorads43,https://github.com/paulesantos/peruflorads43,,
peruse,https://github.com/jacgoldsm/peruse,,
perutimber,https://github.com/paulesantos/perutimber,,
pesel,https://github.com/psobczyk/pesel,,
pestr,https://github.com/mczyzj/pestr,,
Petersen,https://github.com/cschwarz-stat-sfu-ca/petersen,,
petersenlab,https://github.com/devpsylab/petersenlab,,
PetfindeR,https://github.com/aschleg/petfinder,,
petrinetR,https://github.com/bupaverse/petrinetr,,
pewdata,https://github.com/fsolt/pewdata,,
pexm,https://github.com/vdinizm/pexm,,
pez,https://github.com/willpearse/pez,,
pfamAnalyzeR,https://github.com/kvittingseerup/pfamanalyzer,,bioc
pfica,https://github.com/marcvidalbadia/pfica,,
pg,https://github.com/tmsalab/pg,,
pgam,https://github.com/wjunger/pgam,,
pgee.mixed,https://github.com/kaos42/pgee.mixed,,
pgirmess,https://github.com/pgiraudoux/pgirmess,pgirmess,
pglm,https://github.com/ycroissant/pglm,,
PGM2,https://github.com/mlaib/pgm2,,
PGRdup,https://github.com/aravind-j/pgrdup,,
pgsc,https://github.com/philipbarrett/pgsc,,
pgTools,https://github.com/tconwell/pgtools,,
pgxRpi,https://github.com/progenetix/pgxrpi,,bioc
PH1XBAR,https://github.com/bolus123/ph1xbar,,
ph2bayes,https://github.com/nshi-stat/ph2bayes,,
phacking,https://github.com/mathurlabstanford/phacking,,
phangorn,https://github.com/klausvigo/phangorn,,
phantasus,https://github.com/ctlab/phantasus,,bioc
phantasusLite,https://github.com/ctlab/phantasuslite,,bioc
phantSEM,https://github.com/argeorgeson/phantsem,,
PharmacoGx,https://github.com/bhklab/pharmacogx,,bioc
pharmaRTF,https://github.com/atorus-research/pharmartf,,
pharmaverse,https://github.com/pharmaverse/pharmaverse-pkg,,
pharmaverseadam,https://github.com/pharmaverse/pharmaverseadam,,
pharmaversesdtm,https://github.com/pharmaverse/pharmaversesdtm,,
pharmr,https://github.com/pharmpy/pharmr,,
phase1PRMD,https://github.com/luzhangstat/phase1prmd,,
phase1RMD,https://github.com/vivienjyin/phase1rmd,,
phaseR,https://github.com/mjg211/phaser,,
PhaseType,https://github.com/louisaslett/phasetype,,
PhaseTypeR,https://github.com/rivasiker/phasetyper,,
phdcocktail,https://github.com/dahhamalsoud/phdcocktail,,
pheatmap,https://github.com/raivokolde/pheatmap,,
pheble,https://github.com/jaydevine/pheble,,
PheCAP,https://github.com/celehs/phecap,,
phecodemap,https://github.com/celehs/phecodemap,,
PHEindicatormethods,https://github.com/ukhsa-collaboration/pheindicatormethods,,
phenocamr,https://github.com/bluegreen-labs/phenocamr,,
phenoCDM,https://github.com/bnasr/phenocdm,,
phenofit,https://github.com/eco-hydro/phenofit,,
phenomap,https://github.com/jepsonnomad/phenomap,,
PheNorm,https://github.com/celehs/phenorm,,
Phenotype,https://github.com/biozhp/phenotype,,
PhenotypeSimulator,https://github.com/hannahvmeyer/phenotypesimulator,,
phers,https://github.com/hugheylab/phers,,
phia,https://github.com/heliosdrm/phia,,
philentropy,https://github.com/drostlab/philentropy,,
PhilipsHue,https://gitlab.com/fascinatingfingers/philipshue,,
philr,https://github.com/jsilve24/philr,,bioc
PhIPData,https://github.com/athchen/phipdata,,bioc
phoenix,https://github.com/cu-dbmi-peds/phoenix,,
phonenumber,https://github.com/scumdogsteev/phonenumber,,
phonfieldwork,https://github.com/ropensci/phonfieldwork,,
phonics,https://github.com/k3jph/phonics-in-r,,
phonR,https://github.com/drammock/phonr,,
phonTools,https://github.com/santiagobarreda/phontools,,
phosphoricons,https://github.com/dreamrs/phosphoricons,,
photobiology,https://github.com/aphalo/photobiology,,
photobiologyFilters,https://github.com/aphalo/photobiologyfilters,,
photobiologyInOut,https://github.com/aphalo/photobiologyinout,,
photobiologyLamps,https://github.com/aphalo/photobiologylamps,,
photobiologyLEDs,https://github.com/aphalo/photobiologyleds,,
photobiologyPlants,https://github.com/aphalo/photobiologyplants,,
photobiologySensors,https://github.com/aphalo/photobiologysensors,,
photobiologySun,https://github.com/aphalo/photobiologysun,,
photobiologyWavebands,https://github.com/aphalo/photobiologywavebands,,
PhotosynQ,https://github.com/photosynq/photosynq-r,,
photosynthesis,https://github.com/cdmuir/photosynthesis,,
phrases,https://github.com/sumanstats/phrases,,
phsmethods,https://github.com/public-health-scotland/phsmethods,,
phyclust,https://github.com/snoweye/phyclust,,
phylepic,https://github.com/cidm-ph/phylepic,,
phylobase,https://github.com/fmichonneau/phylobase,,
phylocanvas,https://github.com/zachcp/phylocanvas,,
phylocomr,https://github.com/ropensci/phylocomr,,
PhylogeneticEM,https://github.com/pbastide/phylogeneticem,,
PHYLOGR,https://github.com/rdiaz02/phylogr,,
phylogram,https://github.com/ropensci/phylogram,,
phylolm,https://github.com/lamho86/phylolm,,
phylopath,https://github.com/ax3man/phylopath,,
PhyloProfile,https://github.com/bionf/phyloprofile,,bioc
phyloraster,https://github.com/gabferreira/phyloraster,,
phyloregion,https://github.com/darunabas/phyloregion,,
phylosamp,https://github.com/hopkinsidd/phylosamp,,
phylosem,https://github.com/james-thorson-noaa/phylosem,,
phyloseq,https://github.com/joey711/phyloseq,,bioc
phyloseqGraphTest,https://github.com/jfukuyama/phyloseqgraphtest,,
phylosignal,https://github.com/fkeck/phylosignal,,
phylotools,https://github.com/helixcn/phylotools,,
phyloTop,https://github.com/michellekendall/phylotop,,
phylter,https://github.com/damiendevienne/phylter,,
phyr,https://github.com/daijiang/phyr,,
physiology,https://github.com/jackwasey/physiology,,
phytoclass,https://github.com/andymckenziefromnz/phytoclass,,
phytools,https://github.com/liamrevell/phytools,,
piano,https://github.com/varemo/piano,,bioc
piar,https://github.com/marberts/piar,,
picante,https://github.com/skembel/picante,,
picClip,https://github.com/deppemj/picclip,,
picker,https://github.com/hms-dbmi/picker,,
picR,https://github.com/javenrflo/picr,,
PICS,https://github.com/srenan/pics,,bioc
piecemaker,https://github.com/macmillancontentscience/piecemaker,,
piecenorms,https://github.com/david-hammond/piecenorms,,
piecepackr,https://github.com/piecepackr/piecepackr,,
piecewiseSEM,https://github.com/jslefche/piecewisesem,,
PieGlyph,https://github.com/rishvish/pieglyph,,
piggyback,https://github.com/ropensci/piggyback,,
pillar,https://github.com/r-lib/pillar,,
pim,https://github.com/centerforstatistics-ugent/pim,,
pimeta,https://github.com/nshi-stat/pimeta,,
pinfsc50,https://github.com/knausb/pinfsc50,,
pingers,https://github.com/jessevent/pingers,,
pingr,https://github.com/r-lib/pingr,,
pinnacle.data,https://github.com/marcoblume/pinnacle.data,,
pinp,https://github.com/eddelbuettel/pinp,,
pins,https://github.com/rstudio/pins-r,,
PINstimation,https://github.com/monty-se/pinstimation,,
pinyin,https://github.com/pzhaonet/pinyin,,
pipe.design,https://github.com/mikesweeting/pipe.design,,
pipebind,https://github.com/bwiernik/pipebind,,
pipeComp,https://github.com/plger/pipecomp,,bioc
pipeFrame,https://github.com/wzthu/pipeframe,,bioc
pipeliner,https://github.com/alexioannides/pipeliner,,
pipenostics,https://github.com/omega1x/pipenostics,,
pipeR,https://github.com/renkun-ken/piper,,
PIPETS,https://github.com/qfurumo/pipets,,bioc
piqp,https://github.com/predict-epfl/piqp-r,,
Pirat,https://github.com/prostarproteomics/pirat,,bioc
piratings,https://github.com/larsvancutsem/piratings,,
piton,https://github.com/ironholds/piton,,
PIUMA,https://github.com/bioinfomonzino/piuma,,bioc
pivmet,https://github.com/leoegidi/pivmet,,
pivotaltrackR,https://github.com/nealrichardson/pivotaltrackr,,
pivotea,https://github.com/matutosi/pivotea,,
pivottabler,https://github.com/cbailiss/pivottabler,,
piwikproR,https://github.com/dfv-ms/piwikpror,,
pixarfilms,https://github.com/erictleung/pixarfilms,,
pixelpuzzle,https://github.com/rolkra/pixelpuzzle,,
pixels,https://github.com/javierluraschi/pixels,,
pixiedust,https://github.com/nutterb/pixiedust,,
pk4adi,https://github.com/xfz329/rpk4adi,,
pkdata,https://github.com/couthcommander/pkdata,,
pkgbuild,https://github.com/r-lib/pkgbuild,,
pkgcache,https://github.com/r-lib/pkgcache,,
pkgcond,https://github.com/rdoctaskforce/pkgcond,,
pkgconfig,https://github.com/r-lib/pkgconfig,,
pkgdepends,https://github.com/r-lib/pkgdepends,,
pkgdepR,https://github.com/edpeyton/pkgdepr,,
pkgdown,https://github.com/r-lib/pkgdown,,
pkgfilecache,https://github.com/dfsp-spirit/pkgfilecache,,
pkggraph,https://github.com/talegari/pkggraph,,
pkgGraphR,https://gitlab.com/doliv071/pkggraphr,,
pkgKitten,https://github.com/eddelbuettel/pkgkitten,,
pkglite,https://github.com/merck/pkglite,,
pkgload,https://github.com/r-lib/pkgload,,
pkgmaker,https://github.com/renozao/pkgmaker,,
pkgndep,https://github.com/jokergoo/pkgndep,,
pkgnet,https://github.com/uptake/pkgnet,,
pkgnews,https://github.com/owenjonesuob/pkgnews,,
pkgsearch,https://github.com/r-hub/pkgsearch,,
pkgverse,https://github.com/mkearney/pkgverse,,
PKI,https://github.com/s-u/pki,,
PKNCA,https://github.com/billdenney/pknca,,
PKPDsim,https://github.com/insightrx/pkpdsim,,
pKSEA,https://github.com/pll21/pksea,,
pksensi,https://github.com/nanhung/pksensi,,
PL94171,https://github.com/corymccartan/pl94171,,
plac,https://github.com/942kid/plac,,
PlackettLuce,https://github.com/hturner/plackettluce,,
plainview,https://github.com/r-spatial/plainview,,
plan,https://github.com/dankelley/plan,,
PlaneGeometry,https://github.com/stla/planegeometry,,
planet,https://github.com/wvictor14/planet,,bioc
PlanetNICFI,https://github.com/mlampros/planetnicfi,,
planets,https://github.com/aljrico/planets,,
planr,https://github.com/nguyennico/planr,,
planscorer,https://github.com/christopherkenny/planscorer,,
plantecophys,https://bitbucket.org/remkoduursma/plantecophys,,
plantecowrap,https://github.com/jstinzi/plantecowrap,,
plantphysioR,https://github.com/rameshram96/plantphysior,,
planttfhunter,https://github.com/almeidasilvaf/planttfhunter,,bioc
plantTracker,https://github.com/aestears/planttracker,,
plasma,https://github.com/r-forge/oompa,pkg/plasma,
plasso,https://github.com/stefan-1997/plasso,,
plater,https://github.com/ropensci/plater,,
platetools,https://github.com/swarchal/platetools,,
platowork,https://github.com/lassehjorthmadsen/platowork,,
play,https://github.com/joe-chelladurai/play,,
pldamixture,https://github.com/bpriy/pldamixture,,
pleiotest,https://github.com/feraguate/pleiotest,,
PLFD,https://github.com/paradoxical-rhapsody/plfd,,
pliman,https://github.com/tiagoolivoto/pliman,,
PLindleyROC,https://github.com/ertansu/plindleyroc,,
plinkFile,https://github.com/xiaoran831213/plinkfile,,
plinkQC,https://github.com/meyer-lab-cshl/plinkqc,,
plm,https://github.com/ycroissant/plm,,
PLMIX,https://github.com/cmollica/plmix,,
pln,https://github.com/falkcarl/pln,,
PLNmodels,https://github.com/pln-team/plnmodels,,
plnr,https://github.com/csids/plnr,,
plogr,https://github.com/krlmlr/plogr,,
plot.matrix,https://github.com/sigbertklinke/plot.matrix,,
plot4fun,https://github.com/asa12138/plot4fun,,
plotBart,https://github.com/priism-center/plotbart,,
plotcli,https://github.com/cheuerde/plotcli,,
plotdap,https://github.com/rmendels/plotdap,,
plotDK,https://github.com/kristiansn/plotdk,,
plotgardener,https://github.com/phanstiellab/plotgardener,,bioc
plotGrouper,https://github.com/jdgagnon/plotgrouper,,bioc
plotHMM,https://github.com/tdhock/plothmm,,
plotluck,https://github.com/stefan-schroedl/plotluck,,
plotly,https://github.com/plotly/plotly.r,,
plotlyGeoAssets,https://github.com/cpsievert/plotlygeoassets,,
plotMCMC,https://github.com/arni-magnusson/plotmcmc,,
plotMElm,https://github.com/christophergandrud/plotmelm,,
plotmm,https://github.com/pdwaggoner/plotmm,,
plotor,https://github.com/craig-parylo/plotor,,
plotROC,https://github.com/sachsmc/plotroc,,
plotSEMM,https://github.com/philchalmers/plotsemm,,
PlotTools,https://github.com/ms609/plottools,,
PLreg,https://github.com/ffqueiroz/plreg,,
pls,https://github.com/khliland/pls,,
PLSDAbatch,https://github.com/evayiwenwang/plsdabatch,,bioc
plsdof,https://github.com/fbertran/plsdof,,
plsgenomics,https://github.com/gdurif/plsgenomics,pkg,
plsmmLasso,https://github.com/sami-leon/plsmmlasso,,
plsmod,https://github.com/tidymodels/plsmod,,
plspm,https://github.com/gastonstat/plspm,,
plsRbeta,https://github.com/fbertran/plsrbeta,,
plsRcox,https://github.com/fbertran/plsrcox,,
plsRglm,https://github.com/fbertran/plsrglm,,
plsVarSel,https://github.com/khliland/plsvarsel,,
pltesim,https://github.com/christophergandrud/pltesim,,
plu,https://github.com/rossellhayes/plu,,
plugdensity,https://github.com/r-forge/curves-etc,pkg/plugdensity,
plumber,https://github.com/rstudio/plumber,,
plumberDeploy,https://github.com/meztez/plumberdeploy,,
plumbertableau,https://github.com/rstudio/plumbertableau,,
plumbr,https://github.com/ggobi/plumbr,,
plume,https://github.com/arnaudgallou/plume,,
plusCode2,https://github.com/armando-d/pluscode2,,
plutor,https://github.com/william-swl/plutor,,
plyinteractions,https://github.com/js2264/plyinteractions,,bioc
plyr,https://github.com/hadley/plyr,,
plyranges,https://github.com/tidyomics/plyranges,,bioc
PMA,https://github.com/bnaras/pma,,
PMAPscore,https://github.com/hanjunwei-lab/pmapscore,,
pmartR,https://github.com/pmartr/pmartr,,
pmc,https://github.com/cboettig/pmc,,
